,station_name,latitude,longitude,station_start_year,rollout_cluster
644,E 97 St & Madison Ave,40.787801,-73.953559,2016-01-01T00:00:00,2016
645,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,2016-01-01T00:00:00,2016
646,Van Brunt St & Wolcott St,40.6773429,-74.01275056,2016-01-01T00:00:00,2016
647,Bergen St & Smith St,40.6867443,-73.99063168,2016-01-01T00:00:00,2016
648,E 78 St & 2 Ave,40.7727966,-73.956,2016-01-01T00:00:00,2016
649,W 92 St & Broadway,40.7921,-73.9739,2016-01-01T00:00:00,2016
650,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,2016-01-01T00:00:00,2016
651,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,2016-01-01T00:00:00,2016
652,E 97 St & 3 Ave,40.7859201,-73.94860294,2016-01-01T00:00:00,2016
653,E 91 St & 2 Ave,40.78112229934166,-73.95,2016-01-01T00:00:00,2016
654,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,2016-01-01T00:00:00,2016
655,E 76 St & 3 Ave,40.772248537721744,-73.95842134952545,2016-01-01T00:00:00,2016
656,Clinton St & Centre St,40.67434,-74.00194698,2016-01-01T00:00:00,2016
657,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,2016-01-01T00:00:00,2016
658,Carroll St & 6 Ave,40.6740886,-73.9787282,2016-01-01T00:00:00,2016
659,10 St & 5 Ave,40.6686273,-73.98700053,2016-01-01T00:00:00,2016
660,W 42 St & Dyer Ave,40.758,-73.995,2016-01-01T00:00:00,2016
661,5 Ave & E 93 St,40.7857851,-73.957481,2016-01-01T00:00:00,2016
662,W 87 St & West End Ave,40.789622,-73.97757,2016-01-01T00:00:00,2016
663,E 106 St & Madison Ave,40.7934337,-73.94945003,2016-01-01T00:00:00,2016
664,5 Ave & E 88 St,40.782,-73.95939,2016-01-01T00:00:00,2016
665,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790921,2016-01-01T00:00:00,2016
666,4 Ave & 9 St,40.6705135,-73.98876585,2016-01-01T00:00:00,2016
667,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,2016-01-01T00:00:00,2016
668,9 Ave & W 28 St,40.749370241932766,-73.99923384189604,2016-01-01T00:00:00,2016
669,Riverside Dr & W 104 St,40.8013434,-73.9711457439,2016-01-01T00:00:00,2016
670,E 68 St & Madison Ave,40.7691572,-73.96703464,2016-01-01T00:00:00,2016
671,Fulton St & Adams St,40.69241829257847,-73.98949474096298,2016-01-01T00:00:00,2016
672,Carroll St & Columbia St,40.6830456,-74.00348559,2016-01-01T00:00:00,2016
673,West End Ave & W 94 St,40.794,-73.974124,2016-01-01T00:00:00,2016
674,Berkeley Pl & 7 Ave,40.674,-73.97523209452629,2016-01-01T00:00:00,2016
675,Coffey St & Conover St,40.677236,-74.015665,2016-01-01T00:00:00,2016
676,Cathedral Pkwy & Broadway,40.804213,-73.96699104,2016-01-01T00:00:00,2016
677,E 109 St & 3 Ave,40.79329668,-73.9432083,2016-01-01T00:00:00,2016
678,Pioneer St & Van Brunt St,40.679043,-74.011169,2016-01-01T00:00:00,2016
679,E 106 St & 1 Ave,40.7892529,-73.93956237,2016-01-01T00:00:00,2016
680,Carroll St & Smith St,40.68,-73.995,2016-01-01T00:00:00,2016
681,Dean St & Hoyt St,40.6864442,-73.98759104,2016-01-01T00:00:00,2016
682,Henry St & Degraw St,40.6847514,-73.99917254,2016-01-01T00:00:00,2016
683,West End Ave & W 107 St,40.8021174,-73.9681805305,2016-01-01T00:00:00,2016
684,Central Park W & W 96 St,40.791,-73.965,2016-01-01T00:00:00,2016
685,5 Ave & 3 St,40.6728155,-73.98352355,2016-01-01T00:00:00,2016
686,78 St & 2 Ave,40.7727966,-73.95577801,2016-01-01T00:00:00,2016
687,Madison Ave & E 82 St,40.7781314,-73.96069399,2016-01-01T00:00:00,2016
688,E 103 St & Lexington Ave,40.7903051,-73.94755757,2016-01-01T00:00:00,2016
689,W 87 St  & Amsterdam Ave,40.78839,-73.9747,2016-01-01T00:00:00,2016
690,Hanson Pl & Ashland Pl,40.685068073081766,-73.97790759801862,2016-01-01T00:00:00,2016
691,Smith St & 9 St,40.6746957,-73.99785768,2016-01-01T00:00:00,2016
692,3 Ave & E 71 St,40.76873687,-73.96119945,2016-01-01T00:00:00,2016
693,Union St & 4 Ave,40.6772744,-73.98282002,2016-01-01T00:00:00,2016
694,3 St & 7 Ave,40.6703837,-73.97839676,2016-01-01T00:00:00,2016
695,Amsterdam Ave & W 79 St,40.782,-73.98,2016-01-01T00:00:00,2016
696,W 37 St & Broadway,40.75227093837409,-73.98770570755006,2017-01-01T00:00:00,2017
697,44 Dr & 21 St,40.748,-73.9460927,2017-01-01T00:00:00,2017
698,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,2017-01-01T00:00:00,2017
699,E 118 St & 3 Ave,40.799139,-73.9389152,2017-01-01T00:00:00,2017
700,Carlton Ave & Dean St,40.6809741,-73.9710097,2017-01-01T00:00:00,2017
701,E 123 St & Lexington Ave,40.8029263,-73.9379,2017-01-01T00:00:00,2017
702,W 15 St & 10 Ave,40.74275382865903,-74.0074735879898,2017-01-01T00:00:00,2017
703,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,2017-01-01T00:00:00,2017
704,36 Ave & 10 St,40.7614376,-73.9411265,2017-01-01T00:00:00,2017
705,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,2017-01-01T00:00:00,2017
706,Park Pl & Vanderbilt Ave,40.6767,-73.969024,2017-01-01T00:00:00,2017
707,Lenox Ave & W 126 St,40.808442,-73.9452087,2017-01-01T00:00:00,2017
708,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,2017-01-01T00:00:00,2017
709,E 128 St & Madison Ave,40.80756,-73.939182,2017-01-01T00:00:00,2017
710,Carroll St & Franklin Ave,40.6679411,-73.9588,2017-01-01T00:00:00,2017
711,Crown St & Bedford Ave,40.666563,-73.956741,2017-01-01T00:00:00,2017
712,27 Ave & 9 St,40.7739825,-73.9309134,2017-01-01T00:00:00,2017
713,E 53 St & 3 Ave,40.75763227739442,-73.96930575370787,2017-01-01T00:00:00,2017
714,Broadway & 12 St,40.7668,-73.9347774,2017-01-01T00:00:00,2017
715,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,2017-01-01T00:00:00,2017
716,GOW Tech Shop,40.66979964220026,-73.99497985839844,2017-01-01T00:00:00,2017
717,Broadway & W 25 St,40.74286877312112,-73.98918628692627,2017-01-01T00:00:00,2017
718,Pacific St & Classon Ave,40.6791944,-73.9587903,2017-01-01T00:00:00,2017
719,St Johns Pl & Washington Ave,40.6737236,-73.9631611,2017-01-01T00:00:00,2017
720,Broadway & W 122 St,40.8120562,-73.9612547,2017-01-01T00:00:00,2017
721,21 St & 36 Ave,40.7601853,-73.9362726,2017-01-01T00:00:00,2017
722,Expansion Warehouse 333 Johnson Ave,40.707731483954696,-73.93452286720277,2017-01-01T00:00:00,2017
723,Center Blvd & 48 Ave,40.745038,-73.959,2017-01-01T00:00:00,2017
724,Bayard St & Leonard St,40.719,-73.95,2017-01-01T00:00:00,2017
725,1 Ave & E 110 St,40.7923272,-73.9383,2017-01-01T00:00:00,2017
726,Lexington Ave & E 127 St,40.805726,-73.936322,2017-01-01T00:00:00,2017
727,Bedford Ave & Bergen St,40.676368,-73.952918,2017-01-01T00:00:00,2017
728,11 St & 43 Ave,40.7519071,-73.9479119,2017-01-01T00:00:00,2017
729,Van Dyke St & Van Brunt St,40.67581622522832,-74.01488184928894,2017-01-01T00:00:00,2017
730,27 Ave & 4 St,40.7747175,-73.9337894,2017-01-01T00:00:00,2017
731,Park Pl & Franklin Ave,40.6741806,-73.9564947,2017-01-01T00:00:00,2017
732,31 Ave & 34 St,40.763154,-73.920827,2017-01-01T00:00:00,2017
733,Lenox Ave & W 130 St,40.8107922,-73.9430681,2017-01-01T00:00:00,2017
734,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,2017-01-01T00:00:00,2017
735,Sterling Pl & Bedford Ave,40.672695,-73.954131,2017-01-01T00:00:00,2017
736,27 St & Hunter St,40.7485,-73.941275,2017-01-01T00:00:00,2017
737,8D QC Station 01,45.506364054011385,-73.5694634914398,2017-01-01T00:00:00,2017
738,Jackson St & Leonard St,40.716,-73.94821286201477,2017-01-01T00:00:00,2017
739,31 St & Hoyt Ave N,40.7711528,-73.9170074,2017-01-01T00:00:00,2017
740,W 129 St & Convent Ave,40.814394437915816,-73.95324736833571,2017-01-01T00:00:00,2017
741,Mt Morris Park W & W 120 St,40.804038,-73.945925,2017-01-01T00:00:00,2017
742,E 116 St & 2 Ave,40.796879,-73.938,2017-01-01T00:00:00,2017
743,NYCBS Depot - RIS,40.725208,-73.974724,2017-01-01T00:00:00,2017
744,E 82 St & East End Ave,40.77246067789397,-73.9468208,2017-01-01T00:00:00,2017
745,NYCBS Depot - STY - Garage 4,40.7303801,-73.9747502,2017-01-01T00:00:00,2017
746,37 Ave & 35 St,40.7531106,-73.9279917,2017-01-01T00:00:00,2017
747,Crescent St & 34 Ave,40.76108,-73.930562,2017-01-01T00:00:00,2017
748,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,2017-01-01T00:00:00,2017
749,Sterling St & Bedford Ave,40.6627059,-73.9569115,2017-01-01T00:00:00,2017
750,3 Ave & E 112 St,40.795508,-73.941606,2017-01-01T00:00:00,2017
751,Pleasant Ave & E 120 St,40.7974772,-73.9311847,2017-01-01T00:00:00,2017
752,NYCBS Depot - STY - Valet Scan,0.0,0.0,2017-01-01T00:00:00,2017
753,W 116 St & Amsterdam Ave,40.806,-73.962,2017-01-01T00:00:00,2017
754,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,2017-01-01T00:00:00,2017
755,Newtown Ave & 23 St,40.7713615,-73.9246145,2017-01-01T00:00:00,2017
756,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,2017-01-01T00:00:00,2017
757,Eckford St & Engert Ave,40.72146256229816,-73.94800901412965,2017-01-01T00:00:00,2017
758,35 Ave & 10 St,40.763154819103725,-73.93985509872435,2017-01-01T00:00:00,2017
759,Amsterdam Ave & W 125 St,40.813358,-73.956461,2017-01-01T00:00:00,2017
760,24 St & 41 Ave,40.752474,-73.939991,2017-01-01T00:00:00,2017
761,Devoe St & Lorimer St,40.713,-73.95,2017-01-01T00:00:00,2017
762,E 44 St & 2 Ave,40.751183874632765,-73.97138714790344,2017-01-01T00:00:00,2017
763,34 Ave & 13 St,40.7638753,-73.9364848,2017-01-01T00:00:00,2017
764,Convent Ave & W 129 St,40.81413,-73.953005,2017-01-01T00:00:00,2017
765,Steinway St & 28 Ave,40.7656251,-73.9136695,2017-01-01T00:00:00,2017
766,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,2017-01-01T00:00:00,2017
767,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424803,2017-01-01T00:00:00,2017
768,W 52 St & 6 Ave,40.761,-73.98,2017-01-01T00:00:00,2017
769,43 St & Broadway,40.7577284,-73.9166368,2017-01-01T00:00:00,2017
770,49 Ave & 21 St,40.74252,-73.95,2017-01-01T00:00:00,2017
771,WS Don't Use,0.0,0.0,2017-01-01T00:00:00,2017
772,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,2017-01-01T00:00:00,2017
773,Schermerhorn St & 3 Ave,40.68680820503432,-73.98036181926726,2017-01-01T00:00:00,2017
774,Pacific St & Bedford Ave,40.6777747,-73.9529322,2017-01-01T00:00:00,2017
775,W 116 St & Broadway,40.8082,-73.9641,2017-01-01T00:00:00,2017
776,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,2017-01-01T00:00:00,2017
777,31 Ave & Crescent St,40.7658346,-73.9265474,2017-01-01T00:00:00,2017
778,E 12 St & Avenue B,40.728048571362606,-73.97881150245665,2017-01-01T00:00:00,2017
779,34 Ave & 21 St,40.7628138,-73.9342862,2017-01-01T00:00:00,2017
780,11 St & 35 Ave,40.7627442,-73.9391141,2017-01-01T00:00:00,2017
781,E 98 St & Lexington Ave,40.78728519860952,-73.95012259483337,2017-01-01T00:00:00,2017
782,NYCBS DEPOT - DELANCEY,40.716444231344795,-73.9823305606842,2017-01-01T00:00:00,2017
783,Norman Ave & Leonard St - 2,40.7258483,-73.95064893,2017-01-01T00:00:00,2017
784,28 St & 40 Ave,40.7525758,-73.9364281,2017-01-01T00:00:00,2017
785,Crescent St & 30 Ave,40.768692,-73.9249574,2017-01-01T00:00:00,2017
786,Classon Ave & St Marks Ave,40.6765198,-73.9596082,2017-01-01T00:00:00,2017
787,E 118 St & 1 Ave,40.79747,-73.93504,2017-01-01T00:00:00,2017
788,Picnic Point,40.685125595154155,-74.02535319328307,2017-01-01T00:00:00,2017
789,Riverside Dr & W 89 St,40.791811715010965,-73.9786022901535,2017-01-01T00:00:00,2017
790,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,2017-01-01T00:00:00,2017
791,E 114 St & 1 Ave,40.7945663,-73.9362541,2017-01-01T00:00:00,2017
792,Carroll St & Washington Ave,40.6686744,-73.9618148,2017-01-01T00:00:00,2017
793,5 Ave & E 126 St,40.80698,-73.941747,2017-01-01T00:00:00,2017
794,31 St & Broadway,40.761584,-73.925921,2017-01-01T00:00:00,2017
795,31 St & 35 Ave,40.75820464696758,-73.92832159996031,2017-01-01T00:00:00,2017
796,19 St & 24 Ave,40.7774552,-73.9225403,2017-01-01T00:00:00,2017
797,2 Ave & E 122 St,40.8006721,-73.9349,2017-01-01T00:00:00,2017
798,W 113 St & Broadway,40.805973,-73.965,2017-01-01T00:00:00,2017
799,40 Ave & 9 St,40.75742,-73.945133,2017-01-01T00:00:00,2017
800,LPI Facility,0.0,0.0,2017-01-01T00:00:00,2017
801,Rogers Ave & Sterling St,40.6630619,-73.9538746,2017-01-01T00:00:00,2017
802,Penn Station Valet - Valet Scan,40.7512836,-73.9969245,2017-01-01T00:00:00,2017
803,Eastern Pkwy & Franklin Ave,40.6707767,-73.959,2017-01-01T00:00:00,2017
804,Madison Ave & E 120 St,40.80295,-73.942954,2017-01-01T00:00:00,2017
805,21 St & 31 Dr,40.7659,-73.930819,2017-01-01T00:00:00,2017
806,333 Johnson TEST 1,0.0,0.0,2017-01-01T00:00:00,2017
807,Park Ave & E 124 St,40.8045555,-73.9396861,2017-01-01T00:00:00,2017
808,E 118 St & Madison Ave,40.8014866,-73.9442507,2017-01-01T00:00:00,2017
809,Crescent St & 35 Ave,40.7596276,-73.9321455,2017-01-01T00:00:00,2017
810,W 87 St & Amsterdam Ave,40.78839,-73.9747,2017-01-01T00:00:00,2017
811,28 St & 38 Ave,40.754876,-73.934326,2017-01-01T00:00:00,2017
812,10 Hudson Yards,40.752957,-74.00264,2017-01-01T00:00:00,2017
813,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,2017-01-01T00:00:00,2017
814,24 Ave & 26 St,40.774591,-73.918544,2017-01-01T00:00:00,2017
815,India St & West St,40.731,-73.95995020866394,2017-01-01T00:00:00,2017
816,Astoria Park S & Shore Blvd,40.776,-73.929,2017-01-01T00:00:00,2017
817,W 36 St & 9 Ave,40.754623240291046,-73.99516761302948,2017-01-01T00:00:00,2017
818,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,2017-01-01T00:00:00,2017
819,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369,2017-01-01T00:00:00,2017
820,Vernon Blvd & 31 Ave,40.7692475,-73.9354504,2017-01-01T00:00:00,2017
821,E 41 St & 5 Ave,40.75272201381189,-73.98123621940611,2017-01-01T00:00:00,2017
822,Hs Don't Use,40.71925170740989,-74.03423398733139,2017-01-01T00:00:00,2017
823,E 2 St & 2 Ave E,40.7245634290432,-73.9894437789917,2017-01-01T00:00:00,2017
824,35 St & Broadway,40.760339,-73.9222427,2017-01-01T00:00:00,2017
825,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,2017-01-01T00:00:00,2017
826,23 Ave & 27 St,40.776165,-73.9153175,2017-01-01T00:00:00,2017
827,Prospect Pl & Underhill Ave,40.6769694,-73.96579,2017-01-01T00:00:00,2017
828,Sigourney St & Columbia St,40.67267243410948,-74.0087952464819,2017-01-01T00:00:00,2017
829,Newton Rd & 44 St,40.7595701,-73.9142678,2017-01-01T00:00:00,2017
830,Crescent St & Broadway,40.7633589,-73.9286471,2017-01-01T00:00:00,2017
831,35 Ave & 37 St,40.7557327,-73.9236611,2017-01-01T00:00:00,2017
832,34 St & 35 Ave,40.7569332,-73.9262231,2017-01-01T00:00:00,2017
833,34 Ave & 38 St,40.756913,-73.921631,2017-01-01T00:00:00,2017
834,28 Ave & 35 St,40.7671,-73.9169858,2017-01-01T00:00:00,2017
835,6 Ave & Spring St,40.7252556952547,-74.00412082672118,2017-01-01T00:00:00,2017
836,Cooper Square & Astor Pl,40.72951496224949,-73.992,2017-01-01T00:00:00,2017
837,Lincoln Pl & Classon Ave,40.6721683,-73.9609,2017-01-01T00:00:00,2017
838,Union St & Bedford Ave,40.6691783,-73.9554162,2017-01-01T00:00:00,2017
839,Lenox Ave & W 115 St,40.8,-73.9500739,2017-01-01T00:00:00,2017
840,Expansion Tech Station,40.66980193089616,-73.99490475654602,2017-01-01T00:00:00,2017
841,24 Ave & 29 St,40.7729,-73.916142,2017-01-01T00:00:00,2017
842,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,2017-01-01T00:00:00,2017
843,NYCBS Depot - GOW,40.66906013501107,-73.99463653564453,2017-01-01T00:00:00,2017
844,E 115 St & Madison Ave,40.7989445,-73.944846,2017-01-01T00:00:00,2017
845,31 Ave & 14 St,40.7682,-73.9322662,2017-01-01T00:00:00,2017
846,31 St & Astoria Blvd,40.7699176,-73.9184057,2017-01-01T00:00:00,2017
847,Schermerhorn St & Bond St,40.688417427540834,-73.986,2017-01-01T00:00:00,2017
848,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,2017-01-01T00:00:00,2017
849,Underhill Ave & Pacific St,40.6804836,-73.9646795,2017-01-01T00:00:00,2017
850,W 55 St & 6 Ave,40.76309387270797,-73.978458,2017-01-01T00:00:00,2017
851,Lexington Ave & E 111 St,40.7954121,-73.9441232,2017-01-01T00:00:00,2017
852,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902,2017-01-01T00:00:00,2017
853,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,2017-01-01T00:00:00,2017
854,Steinway St & 23 Ave,40.7713937,-73.9077436,2017-01-01T00:00:00,2017
855,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,2017-01-01T00:00:00,2017
856,Gowanus Tech Station,40.66980193089616,-73.99490475654602,2017-01-01T00:00:00,2017
857,2 Ave & E 96 St,40.7839636,-73.9471673,2017-01-01T00:00:00,2017
858,2 Ave & E 104 St,40.7892105,-73.94370784,2017-01-01T00:00:00,2017
859,E 118 St & Park Ave,40.8005385,-73.9419949,2017-01-01T00:00:00,2017
860,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,2017-01-01T00:00:00,2017
861,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863,2017-01-01T00:00:00,2017
862,Montgomery St & Franklin Ave OLD,40.6661649,-73.9593484,2017-01-01T00:00:00,2017
863,30 Ave & 21 St,40.7703743,-73.9286078,2017-01-01T00:00:00,2017
864,Grand Ave & Bergen St,40.678045,-73.962408,2017-01-01T00:00:00,2017
865,31 St & 23 Ave,40.7747878,-73.9125551,2017-01-01T00:00:00,2017
866,E 115 St & Lexington Ave,40.797911,-73.9423,2017-01-01T00:00:00,2017
867,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,2017-01-01T00:00:00,2017
868,Vernon Blvd & 10 St,40.7671863,-73.9373554,2017-01-01T00:00:00,2017
869,Vernon Blvd & 30 Rd,40.770845,-73.934171,2017-01-01T00:00:00,2017
870,Gold St & Frankfort St,40.71069994631387,-74.00354146957397,2017-01-01T00:00:00,2017
871,28 St & 41 Ave,40.751047,-73.93797,2017-01-01T00:00:00,2017
872,35 St & 34 Ave,40.758,-73.9242751,2017-01-01T00:00:00,2017
873,37 St & 24 Ave,40.7701477,-73.9120938,2017-01-01T00:00:00,2017
874,Lenox Ave & W 111 St,40.7987859,-73.9523,2017-01-01T00:00:00,2017
875,28 St & 36 Ave,40.757186,-73.932719,2017-01-01T00:00:00,2017
876,Lexington Ave & E 120 St,40.8,-73.941,2017-01-01T00:00:00,2017
877,Morningside Dr & Amsterdam Ave,40.81028506306002,-73.95736455917358,2017-01-01T00:00:00,2017
878,JSQ Don't Use,0.0,0.0,2017-01-01T00:00:00,2017
879,21 St & 38 Ave,40.7576314,-73.9391224,2017-01-01T00:00:00,2017
880,Morningside Ave & W 123 St,40.81,-73.9551508,2017-01-01T00:00:00,2017
881,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.01062786579134,2017-01-01T00:00:00,2017
882,31 Ave & 30 St,40.7647,-73.9240312,2017-01-01T00:00:00,2017
883,W 120 St & Claremont Ave,40.8109494,-73.9634,2017-01-01T00:00:00,2017
884,Ditmars Blvd & 19 St,40.78145,-73.9183302,2017-01-01T00:00:00,2017
885,Broadway & Moylan Pl,40.8143256,-73.9590255,2017-01-01T00:00:00,2017
886,W 110 St & Amsterdam Ave,40.802692,-73.96295,2017-01-01T00:00:00,2017
887,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,2017-01-01T00:00:00,2017
888,"Industry City, Building 1 Basement",40.65594917783975,-74.00835871696472,2017-01-01T00:00:00,2017
889,21 St & Hoyt Ave S,40.774645,-73.923706,2017-01-01T00:00:00,2017
890,Franklin Ave & Empire Blvd,40.66314,-73.9605695,2017-01-01T00:00:00,2017
891,Pleasant Ave & E 116 St,40.7949879,-73.9333349,2017-01-01T00:00:00,2017
892,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.95,2017-01-01T00:00:00,2017
893,8D Mobile 01,45.50585063876722,-73.56910943984985,2017-01-01T00:00:00,2017
894,E 81 St & 2 Ave,40.77477944895728,-73.95427465438841,2018-01-01T00:00:00,2018
895,Henry St & W 9 St (OLD),40.67630357634183,-74.00314047932623,2018-01-01T00:00:00,2018
896,28 Ave & 44 St,40.76408932350688,-73.91065120697021,2018-01-01T00:00:00,2018
897,2 Ave & E 55 St,40.757920208794026,-73.96638214588165,2018-01-01T00:00:00,2018
898,3 Ave & E 95 St,40.78459679884893,-73.94968539476393,2018-01-01T00:00:00,2018
899,31 Ave & Steinway St,40.7611488,-73.9170071,2018-01-01T00:00:00,2018
900,W 17 St & 9 Ave,40.7429489166009,-74.00413691997528,2018-01-01T00:00:00,2018
901,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246,2018-01-01T00:00:00,2018
902,Driggs Ave & N 9 St,40.71816969454208,-73.956,2018-01-01T00:00:00,2018
903,Prospect Park - 5 Year Anniversary Celebration,40.66065236872916,-73.9645904302597,2018-01-01T00:00:00,2018
904,Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928,2018-01-01T00:00:00,2018
905,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,2018-01-01T00:00:00,2018
906,E 2 St & Avenue A,40.722,-73.986,2018-01-01T00:00:00,2018
907,Division Av & Hooper St,40.706842031013245,-73.9544353965357,2018-01-01T00:00:00,2018
908,W 16 St & 8 Ave,40.74102150900266,-74.001384973526,2018-01-01T00:00:00,2018
909,Dean St & Franklin Ave,40.67759206937376,-73.955637216568,2018-01-01T00:00:00,2018
910,E 11 St & Avenue B,40.72746420692392,-73.97950418293475,2018-01-01T00:00:00,2018
911,Henry St & W 9 St [old],40.6763744,-74.00324957,2018-01-01T00:00:00,2018
912,40 Ave & Crescent St,40.7535992020056,-73.93795609474182,2018-01-01T00:00:00,2018
913,Jay St & York St,40.70140317257725,-73.98672670125961,2018-01-01T00:00:00,2018
914,Sterling Pl & 7 Ave,40.67716489469059,-73.973827958107,2018-01-01T00:00:00,2018
915,Wyckoff St & Bond St,40.68461653897949,-73.98721285164355,2018-01-01T00:00:00,2018
916,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,2018-01-01T00:00:00,2018
917,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,2018-01-01T00:00:00,2018
918,5 St & 51 Ave,40.7423737,-73.9566,2018-01-01T00:00:00,2018
919,old - E 13 St & Avenue A,40.72955361,-73.98057249,2018-01-01T00:00:00,2018
920,Leonard St & Nassau Ave,40.7239567849954,-73.95,2018-01-01T00:00:00,2018
921,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154298,2018-01-01T00:00:00,2018
922,Thompson St & Bleecker St,40.72840059450829,-73.99968780577184,2018-01-01T00:00:00,2018
923,Handlebar @ Gowanus,40.66979964220026,-73.99497985839844,2018-01-01T00:00:00,2018
924,W 15 St & 6 Ave,40.738046142482766,-73.99642959237097,2018-01-01T00:00:00,2018
925,,40.839,-73.923,2018-01-01T00:00:00,2018
926,Prototype Lab Motivate Headquarters,40.656595674820394,-74.00849282741545,2018-01-01T00:00:00,2018
927,S Portland Ave & Atlantic Ave,40.68322254161595,-73.9738118648529,2018-01-01T00:00:00,2018
928,31 St & Newtown Ave,40.7675487799971,-73.9209334552288,2018-01-01T00:00:00,2018
929,Cliff St & Fulton St_1,40.70823502,-74.00530063,2018-01-01T00:00:00,2018
930,5 St & Market St,40.6999974843885,-73.97440128028394,2018-01-01T00:00:00,2018
931,W 104 St & Amsterdam Ave - 1,40.7989937,-73.9662173778,2018-01-01T00:00:00,2018
932,32 St & 30 Ave,40.7664255270288,-73.92062902450562,2018-01-01T00:00:00,2018
933,Lenox Ave & W 117 St,40.8025566,-73.9490782,2018-01-01T00:00:00,2018
934,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,2018-01-01T00:00:00,2018
935,W 12 St & W 4 St,40.73756121181137,-74.00398269295692,2018-01-01T00:00:00,2018
936,W 45 St & 6 Ave (OLD),40.75668720603179,-73.98257732391357,2018-01-01T00:00:00,2018
937,E 87 St & 3 Ave,40.77940608529787,-73.95333588123322,2018-01-01T00:00:00,2018
938,Frederick Douglass Blvd & W 115 St,40.803,-73.956,2018-01-01T00:00:00,2018
939,W 13 St & 5 Ave -moved to 5947.04,40.73543934,-73.99453948,2018-01-01T00:00:00,2018
940,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,2018-01-01T00:00:00,2018
941,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,2018-01-01T00:00:00,2018
942,Apache,40.66976709185003,-73.99474382400513,2018-01-01T00:00:00,2018
943,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116606,2018-01-01T00:00:00,2018
944,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013,2018-01-01T00:00:00,2018
945,Smart Cities Conference,40.71015471094912,-73.98453533649443,2018-01-01T00:00:00,2018
946,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,2018-01-01T00:00:00,2018
947,E 98 St & Park Ave,40.78813,-73.95206,2018-01-01T00:00:00,2018
948,E 5 St & 2 Ave,40.726869515282075,-73.98919031023979,2018-01-01T00:00:00,2018
949,Perry St & Greenwich Ave,40.735918,-74.000939,2019-01-01T00:00:00,2019
950,W 47 St & 6 Ave,40.758397,-73.98255,2019-01-01T00:00:00,2019
951,Hancock St & Wyckoff Ave,40.6972,-73.90674,2019-01-01T00:00:00,2019
952,Evergreen Ave & Noll St,40.701,-73.93318,2019-01-01T00:00:00,2019
953,Harrison Pl & Porter Ave,40.70686,-73.929,2019-01-01T00:00:00,2019
954,Central Ave & Flushing Ave,40.702831,-73.9333,2019-01-01T00:00:00,2019
955,6 Ave & W 34 St,40.74964,-73.98805,2019-01-01T00:00:00,2019
